file_urls,type,model,product,product_parent,thumb,url,source,brand,product_lang
"https://www.genie-online.de/uploads/datasheet/12559_Data Sheet_GMA3 Metal Guillotine, UK GO.pdf",Datenblatt EN,GM A3,Guillotine,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/12559.png,https://www.genie-online.de/product/Guillotine-DIN-A3-10-sheets/137?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10888_Datenblatt_GENIE GA42, DE GO.pdf",Datenblatt DE,GA 42,Guillotine,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/10888.png,https://www.genie-online.de/product/Guillotine-DIN-A4-6-sheets/136?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10888_Data Sheet_GENIE GA42, UK GO.pdf",Datenblatt EN,GA 42,Guillotine,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/10888.png,https://www.genie-online.de/product/Guillotine-DIN-A4-6-sheets/136?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/11978_GENIE SC322 IM 2017.pdf,Manual,SC 322,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/11978.png,https://www.genie-online.de/product/A4-Paper-Trimmer-8-different-blades/128?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11978_Datenblatt_GENIE SC 322, DE GO.pdf",Datenblatt DE,SC 322,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/11978.png,https://www.genie-online.de/product/A4-Paper-Trimmer-8-different-blades/128?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11978_Data Sheet_GENIE SC 322, UK GO.pdf",Datenblatt EN,SC 322,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/11978.png,https://www.genie-online.de/product/A4-Paper-Trimmer-8-different-blades/128?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/11996 GENIE MC 800 IM 09.2016.pdf,Manual,MC800,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/11996.png,https://www.genie-online.de/product/A4-Paper-Trimmer-8-different-blades/127?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11996_Datenblatt_GENIE MC 800, DE GO.pdf",Datenblatt DE,MC800,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/11996.png,https://www.genie-online.de/product/A4-Paper-Trimmer-8-different-blades/127?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11996_Data Sheet_GENIE MC 800, UK GO.pdf",Datenblatt EN,MC800,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/11996.png,https://www.genie-online.de/product/A4-Paper-Trimmer-8-different-blades/127?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/datasheet/12627_Datenblatt_GENIE Oel-Papier DE NEU.pdf,Datenblatt DE,Ölblätter,Accessories,Shredder,https://www.genie-online.de/uploads/productimages_big/12627.png,https://www.genie-online.de/product/GENIE-Care-Kit-oil-sheets-for-shredders-Pack-of-6-sheets/99?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/datasheet/12625_Datenblatt_GENIE Oel DE NEU.pdf,Datenblatt DE,Aktenvernichter Öl,Accessories,Shredder,https://www.genie-online.de/uploads/productimages_big/12625.png,https://www.genie-online.de/product/GENIE-Cleaning-Oil-for-Shredder/98?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12469_Datenblatt_GENIE LA300 A4, DE GO.pdf",Datenblatt DE,LA 300 A4,A4 Device,Laminator,https://www.genie-online.de/uploads/productimages_big/12469.png,https://www.genie-online.de/product/Laminator-DIN-A4-incl.-5-laminator-pouches/102?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12469_Data Sheet_GENIE LA300 A4, UK GO.pdf",Datenblatt EN,LA 300 A4,A4 Device,Laminator,https://www.genie-online.de/uploads/productimages_big/12469.png,https://www.genie-online.de/product/Laminator-DIN-A4-incl.-5-laminator-pouches/102?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220518_DE_EN_FR_ES_IT_Genie580X_V1.14_Print.pdf,Manual,SOLD OUT! GENIE 580 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12419.png,https://www.genie-online.de/product/Papershredder-10-sheets-cross-cut-and-CD-shredder/90?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12419_Datenblatt_GENIE 580XCD white, DE NEU.pdf",Datenblatt DE,SOLD OUT! GENIE 580 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12419.png,https://www.genie-online.de/product/Papershredder-10-sheets-cross-cut-and-CD-shredder/90?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12217 12419 GENIE 580_585_XCD DoC 11.2017.pdf,Konformitätserklärung,SOLD OUT! GENIE 580 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12419.png,https://www.genie-online.de/product/Papershredder-10-sheets-cross-cut-and-CD-shredder/90?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11745_Datenblatt_GENIE 550 MXCD, DE NEU.pdf",Datenblatt DE,550 MXCD,Micro Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11745.png,https://www.genie-online.de/product/Papershredder-5-sheets-micro-cut-and-CD-shredder/96?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11745_GENIE 550MXCD DoC 11.2017.pdf,Konformitätserklärung,550 MXCD,Micro Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11745.png,https://www.genie-online.de/product/Papershredder-5-sheets-micro-cut-and-CD-shredder/96?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/11883_Manual 1501 XCD Vers 02.2017.pdf,Manual,1501 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages/11883_5.png,https://www.genie-online.de/product/Papershredder-15-sheets-cross-cut-and-CD-shredder/94?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11883_Datenblatt_GENIE 1501 XCD, DE GO.pdf",Datenblatt DE,1501 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages/11883_5.png,https://www.genie-online.de/product/Papershredder-15-sheets-cross-cut-and-CD-shredder/94?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11883_Data Sheet_GENIE 1501 XCD, UK GO.pdf",Datenblatt EN,1501 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages/11883_5.png,https://www.genie-online.de/product/Papershredder-15-sheets-cross-cut-and-CD-shredder/94?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12456_Datenblatt_GENIE 180X, DE NEU.pdf",Datenblatt DE,180 X,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12456.png,https://www.genie-online.de/product/Papershredder-8-sheets-cross-cut/86?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12456 GENIE 180X DoC 11.2016.pdf,Konformitätserklärung,180 X,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12456.png,https://www.genie-online.de/product/Papershredder-8-sheets-cross-cut/86?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11168_Datenblatt_GENIE 250 CD, DE NEU.pdf",Datenblatt DE,250 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11168.png,https://www.genie-online.de/product/Papershredder-7-sheets-strip-cut-and-CD-shredder/80?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11168_GENIE 250CD DoC 06.2016.pdf,Konformitätserklärung,250 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11168.png,https://www.genie-online.de/product/Papershredder-7-sheets-strip-cut-and-CD-shredder/80?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11644_Datenblatt_GENIE 245CD, DE NEU.pdf",Datenblatt DE,245 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11644.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut-and-CD-shredder/78?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11644_GENIE 245CD DoC 12.2016.pdf,Konformitätserklärung,245 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11644.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut-and-CD-shredder/78?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12503_Datenblatt_GENIE 106S silber, DE NEU.pdf",Datenblatt DE,106 S silver/black,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12503.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut/76?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12503 GENIE 106S DoC 05.2017.pdf,Konformitätserklärung,106 S silver/black,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12503.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut/76?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12487_Datenblatt_GENIE 106S Vario, DE NEU.pdf",Datenblatt DE,106 S Vario,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12487.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut-without-bin/77?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12487 GENIE 106S DoC 05.2017.pdf,Konformitätserklärung,106 S Vario,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12487.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut-without-bin/77?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12606_Datenblatt_GENIE 116X, EU NEU.pdf",Datenblatt DE,Sold out! GENIE 116 X,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12606_1.png,https://www.genie-online.de/product/Papershredder-6-sheets-cross-cut/85?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12606 GENIE 116X DoC 01.2018.pdf,Konformitätserklärung,Sold out! GENIE 116 X,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12606_1.png,https://www.genie-online.de/product/Papershredder-6-sheets-cross-cut/85?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12610_Datenblatt_GENIE 1200X, DE NEU.pdf",Datenblatt DE,Sold out! GENIE 1200 X,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12610.png,https://www.genie-online.de/product/Papershredder-12-sheets-cross-cut/95?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12610_GENIE 1200X DoC 10.2017.pdf,Konformitätserklärung,Sold out! GENIE 1200 X,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12610.png,https://www.genie-online.de/product/Papershredder-12-sheets-cross-cut/95?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220518_11304_Manual_GENIE 255CD.pdf,Manual,255 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11304.png,https://www.genie-online.de/product/Papershredder-7-sheets-strip-cut-and-CD-shredder/82?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11304_Datenblatt_GENIE 255 CD, DE NEU.pdf",Datenblatt DE,255 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11304.png,https://www.genie-online.de/product/Papershredder-7-sheets-strip-cut-and-CD-shredder/82?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11304 GENIE 255CD DoC 06.2018.pdf,Konformitätserklärung,255 CD,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/11304.png,https://www.genie-online.de/product/Papershredder-7-sheets-strip-cut-and-CD-shredder/82?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12467_Datenblatt_GENIE 106S schwarz, DE NEU.pdf",Datenblatt DE,106 S black,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12467.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut/74?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12467 GENIE 106S DoC 05.2017.pdf,Konformitätserklärung,106 S black,Strip Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12467.png,https://www.genie-online.de/product/Papershredder-6-sheets-strip-cut/74?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12217_Datenblatt_GENIE 580XCD, DE NEU.pdf",Datenblatt DE,SOLD OUT! GENIE 580 XCD,Cross Cut,Shredder,https://www.genie-online.de/uploads/productimages_big/12217.png,https://www.genie-online.de/product/Papershredder-10-sheets-cross-cut-and-CD-shredder/88?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/10511 GENIE MD1784 IM 2017.pdf,Manual,MD 1784,Money detector,Office Supplies,https://www.genie-online.de/uploads/productimages_big/10511.png,https://www.genie-online.de/product/Money-detector/66?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10511_Datenblatt_GENIE MD 1784, DE GO.pdf",Datenblatt DE,MD 1784,Money detector,Office Supplies,https://www.genie-online.de/uploads/productimages_big/10511.png,https://www.genie-online.de/product/Money-detector/66?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10511_Data Sheet_GENIE MD 1784, UK GO.pdf",Datenblatt EN,MD 1784,Money detector,Office Supplies,https://www.genie-online.de/uploads/productimages_big/10511.png,https://www.genie-online.de/product/Money-detector/66?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/12055_GENIE CC 140 IM De 2017.pdf,Manual,CC140,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/12055.png,https://www.genie-online.de/product/Circular-cutter-suitable-for-diameters-of-10-32-cm-incl.-Replacement-blade-infinitely-adjustable/129?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12055_Datenblatt_GENIE CC 140, DE GO.pdf",Datenblatt DE,CC140,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/12055.png,https://www.genie-online.de/product/Circular-cutter-suitable-for-diameters-of-10-32-cm-incl.-Replacement-blade-infinitely-adjustable/129?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12055_Data Sheet_GENIE CC 140, UK GO.pdf",Datenblatt EN,CC140,Paper Trimmer,Paper Cutter,https://www.genie-online.de/uploads/productimages_big/12055.png,https://www.genie-online.de/product/Circular-cutter-suitable-for-diameters-of-10-32-cm-incl.-Replacement-blade-infinitely-adjustable/129?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/datasheet/50500_Datenblatt_Bonsaii Care Kit.pdf,Datenblatt DE,Bonsaii Care Kit,Accessories,Shredder,https://www.genie-online.de/uploads/productimages_big/50500.png,https://www.genie-online.de/product/Bonsaii-Care-Kit-oil-sheets-for-shredders-Pack-of-10-sheets/100?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/datasheet/50500_Data_sheet_Bonsaii Care Kit.pdf,Datenblatt EN,Bonsaii Care Kit,Accessories,Shredder,https://www.genie-online.de/uploads/productimages_big/50500.png,https://www.genie-online.de/product/Bonsaii-Care-Kit-oil-sheets-for-shredders-Pack-of-10-sheets/100?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12436_Datenblatt_GENIE pocket Locher PP-2, DE GO.pdf",Datenblatt DE,PP 2,Stapler / Punch,Office Supplies,https://www.genie-online.de/uploads/productimages_big/12436.png,https://www.genie-online.de/product/2-Hole-punch-for-filing/60?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12436_Data Sheet_GENIE pocket puncher PP-2, UK GO.pdf",Datenblatt EN,PP 2,Stapler / Punch,Office Supplies,https://www.genie-online.de/uploads/productimages_big/12436.png,https://www.genie-online.de/product/2-Hole-punch-for-filing/60?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12437_Datenblatt_GENIE pocket Locher PP-4M, DE GO.pdf",Datenblatt DE,PP 4M,Stapler / Punch,Office Supplies,https://www.genie-online.de/uploads/productimages_big/12437.png,https://www.genie-online.de/product/4-Hole-punch-for-filing/61?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12437_Data Sheet_GENIE pocket puncher PP-4M, UK GO.pdf",Datenblatt EN,PP 4M,Stapler / Punch,Office Supplies,https://www.genie-online.de/uploads/productimages_big/12437.png,https://www.genie-online.de/product/4-Hole-punch-for-filing/61?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12489_Datenblatt_GENIE M 800, DE GO.pdf",Datenblatt DE,M 800,Clipboard,Writeing & Organization,https://www.genie-online.de/uploads/productimages_big/12489.png,https://www.genie-online.de/product/A4-clipboard-with-large-storage-compartment/54?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12489_Data Sheet_GENIE M 800, UK GO.pdf",Datenblatt EN,M 800,Clipboard,Writeing & Organization,https://www.genie-online.de/uploads/productimages_big/12489.png,https://www.genie-online.de/product/A4-clipboard-with-large-storage-compartment/54?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/11792 GENIE 3606 EDS_Manual.pdf,Manual,3606 EDS,Scales,Office Supplies,https://www.genie-online.de/uploads/productimages_big/11792.png,https://www.genie-online.de/product/Digital-letter-scales-from-1-g-to-5000-g/57?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11792_Datenblatt_GENIE 3606 EDS, DE GO.pdf",Datenblatt DE,3606 EDS,Scales,Office Supplies,https://www.genie-online.de/uploads/productimages_big/11792.png,https://www.genie-online.de/product/Digital-letter-scales-from-1-g-to-5000-g/57?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11792_Data Sheet_GENIE 3606 EDS, UK GO.pdf",Datenblatt EN,3606 EDS,Scales,Office Supplies,https://www.genie-online.de/uploads/productimages_big/11792.png,https://www.genie-online.de/product/Digital-letter-scales-from-1-g-to-5000-g/57?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12071_Datenblatt_GENIE 82SC, DE GO.pdf",Datenblatt DE,82 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12071.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-240-functions-with-10-digits-and-2-line-display/49?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12071_Data Sheet_GENIE 82SC, UK GO.pdf",Datenblatt EN,82 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12071.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-240-functions-with-10-digits-and-2-line-display/49?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12071 GENIE 82SC DoC 05.2018.pdf,Konformitätserklärung,82 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12071.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-240-functions-with-10-digits-and-2-line-display/49?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220225_de_102SC_V1.14_Online.pdf,Manual,102 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11262.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-139-functions-and-10-digit-display/47?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11262_Datenblatt_GENIE 102SC, DE GO.pdf",Datenblatt DE,102 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11262.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-139-functions-and-10-digit-display/47?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11262_Data Sheet_GENIE 102SC,UK GO.pdf",Datenblatt EN,102 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11262.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-139-functions-and-10-digit-display/47?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11262 GENIE 102 SC DoC 10.2017.pdf,Konformitätserklärung,102 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11262.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-139-functions-and-10-digit-display/47?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/12636 IM GENIE 92SC_2018.pdf,Manual,92 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12636_1.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-580-functions/52?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12620_12636_Datenblatt_GENIE 92SC, DE GO.pdf",Datenblatt DE,92 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12636_1.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-580-functions/52?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12084_Datenblatt_GENIE BT11_Rechentrainer, DE GO.pdf",Datenblatt DE,BT 11,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12084.png,https://www.genie-online.de/product/10-digit-calculator-white/45?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12084_Data Sheet_GENIE BT11_Rechentrainer, UK GO.pdf",Datenblatt EN,BT 11,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12084.png,https://www.genie-online.de/product/10-digit-calculator-white/45?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/12084 GENIE BT11 DoC 10.2017.pdf,Konformitätserklärung,BT 11,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12084.png,https://www.genie-online.de/product/10-digit-calculator-white/45?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/12620 IM GENIE 92SC_2018.pdf,Manual,92 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12620_1.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-580-functions/51?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220225_uni_D69Plus_V1.14_online_genie.pdf,Manual,D69 PLUS,Printing Desk Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11891.png,https://www.genie-online.de/product/Printing-desk-calculator-12-digit-calculator-with-red-and-black-print/42?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11891_Datenblatt_GENIE D69 plus, DE GO.pdf",Datenblatt DE,D69 PLUS,Printing Desk Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11891.png,https://www.genie-online.de/product/Printing-desk-calculator-12-digit-calculator-with-red-and-black-print/42?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/11891_Data Sheet_GENIE D69 plus, UK GO.pdf",Datenblatt EN,D69 PLUS,Printing Desk Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11891.png,https://www.genie-online.de/product/Printing-desk-calculator-12-digit-calculator-with-red-and-black-print/42?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/CE/11891 GENIE D69Plus DoC 05.2017.pdf,Konformitätserklärung,D69 PLUS,Printing Desk Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/11891.png,https://www.genie-online.de/product/Printing-desk-calculator-12-digit-calculator-with-red-and-black-print/42?_escaped_fragment_=support,genie-online.de,Genie,de
https://www.genie-online.de/uploads/manual/20220302_de_52SC_V1.14_online.pdf,Manual,52 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10429.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-136-functions-and-10-digit-display/46?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10429_Datenblatt_GENIE 52SC, DE GO.pdf",Datenblatt DE,52 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10429.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-136-functions-and-10-digit-display/46?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10429_Data Sheet_GENIE 52SC, UK GO.pdf",Datenblatt EN,52 SC,School Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10429.png,https://www.genie-online.de/product/Technical-scientific-calculator-with-136-functions-and-10-digit-display/46?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12353_Datenblatt_GENIE DD400, DE GO.pdf",Datenblatt DE,DD400,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12353.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/39?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/12353_Data Sheet_GENIE DD400, UK GO.pdf",Datenblatt EN,DD400,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/12353.png,https://www.genie-online.de/product/10-digit-desktop-calculator-with-dual-power-solar-and-battery/39?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10215_Datenblatt_GENIE M 836, DE GO.pdf",Datenblatt DE,M 836,Clipboard,Writeing & Organization,https://www.genie-online.de/uploads/productimages_big/10215.png,https://www.genie-online.de/product/A4-Clipboard-with-8-digit-calculator/53?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10215_Data Sheet_GENIE M 836, UK GO.pdf",Datenblatt EN,M 836,Clipboard,Writeing & Organization,https://www.genie-online.de/uploads/productimages_big/10215.png,https://www.genie-online.de/product/A4-Clipboard-with-8-digit-calculator/53?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/manual/20211215_DE,EN,FR,IT,ES,NL,PT_GENIE 560T_V1.11_online.pdf",Manual,560 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10270.png,https://www.genie-online.de/product/12-digit-design-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/36?_escaped_fragment_=support,genie-online.de,Genie,de
"https://www.genie-online.de/uploads/datasheet/10270_Datenblatt_GENIE 560T, DE GO.pdf",Datenblatt DE,560 T,Desktop Calculator,Calculator,https://www.genie-online.de/uploads/productimages_big/10270.png,https://www.genie-online.de/product/12-digit-design-desktop-calculator-with-dual-power-solar-and-battery-and-jumbo-display/36?_escaped_fragment_=support,genie-online.de,Genie,de
